,Angle,HorizontalRange,MaximumHeight,TimeofFlight
293,29.3,217.7425503253386,30.547855112208143,4.993698487233125
294,29.400000000000002,218.2051684082925,30.738073381815685,5.009221975664703
295,29.5,218.66512773013065,30.9286942021649,5.024730205137418
296,29.6,219.12242268639397,31.119715250601292,5.040223128410519
297,29.700000000000003,219.57704770508764,31.31113419959367,5.055700698289873
298,29.8,220.02899724674933,31.502948716762507,5.071162867628115
299,29.900000000000002,220.47826580451652,31.695156464908486,5.0866095893248
300,30.0,220.9248479041935,31.887755102040803,5.10204081632653
301,30.1,221.36873810431848,32.080742281405904,5.117456501627116
302,30.200000000000003,221.80993099622935,32.27411565151588,5.132856598267704
303,30.3,222.24842120412993,32.467872856177245,5.1482410593369305
304,30.400000000000002,222.68420338515548,32.66201153451959,5.163609837971058
305,30.5,223.11727222943767,32.85652932102441,5.178962887354123
306,30.6,223.54762246016924,33.05142384555386,5.194300160718074
307,30.700000000000003,223.97524883366847,33.24669273337965,5.209621611342914
308,30.8,224.400146139443,33.44233360521205,5.224927192556852
309,30.900000000000002,224.8223092002531,33.6383440772287,5.24021685773643
310,31.0,225.24173287217522,33.8347217611039,5.255490560306675
311,31.1,225.65841204466423,34.03146426403754,5.2707482537412425
312,31.200000000000003,226.07234164061597,34.228569188784334,5.285989891562553
313,31.3,226.4835166164289,34.42603413368293,5.3012154273419325
314,31.400000000000002,226.89193196206568,34.623856692685315,5.316424814699758
315,31.5,227.2975827011142,34.82203445538604,5.331618007305599
316,31.6,227.70046389084834,35.0205650070516,5.346794958878358
317,31.700000000000003,228.10057062228776,35.21944592864989,5.361955623186406
318,31.8,228.4978980202584,35.41867479687963,5.377099954047731
319,31.900000000000002,228.89244124345112,35.61824918419994,5.392227905330074
320,32.0,229.28419548448136,35.81816665885985,5.407339430951071
321,32.1,229.6731559699473,36.018424784928094,5.422434484878396
322,32.2,230.05931796048822,36.21902112232255,5.437513021129897
323,32.300000000000004,230.44267675084203,36.4199532268402,5.452574993773739
324,32.4,230.8232276699029,36.621218650186684,5.467620356928536
325,32.5,231.20096608077804,36.82281494000641,5.482649064763508
326,32.6,231.57588738084405,37.02473963991217,5.497661071498602
327,32.7,231.9479870018032,37.22699028951523,5.512656331404643
328,32.800000000000004,232.31726040973902,37.42956442445524,5.527634798803468
329,32.9,232.68370310517165,37.63245957643031,5.542596428068068
330,33.0,233.04731062311245,37.835673273227016,5.557541173622725
331,33.1,233.40807853311853,38.039203038750635,5.572468989943154
332,33.2,233.76600243934683,38.243046393055174,5.587379831556635
333,33.300000000000004,234.1210779806074,38.44720085237369,5.602273653042161
334,33.4,234.47330083041692,38.65166392914851,5.6171504090305655
335,33.5,234.8226666970511,38.85643313206161,5.632010054204674
336,33.6,235.16917132359706,39.06150596606486,5.646852543299429
337,33.7,235.51281048800533,39.26687993241048,5.6616778311020335
338,33.800000000000004,235.85358000314108,39.4725525286815,5.67648587245209
339,33.9,236.19147571683538,39.67852124882224,5.691276622241735
340,34.0,236.52649351193554,39.88478358316889,5.706050035415784
341,34.1,236.85862930635548,40.09133701847992,5.720806066971854
342,34.2,237.18787905312533,40.29817903796697,5.735544671960516
343,34.300000000000004,237.51423874044087,40.50530712132529,5.750265805485423
344,34.4,237.83770439171226,40.71271874476451,5.764969422703447
345,34.5,238.15827206561266,40.920411381039514,5.779655478824824
346,34.6,238.4759378561261,41.12838249948104,5.794323929113277
347,34.7,238.7906978925952,41.336629566026666,5.808974728886165
348,34.800000000000004,239.10254833976825,41.54515004325159,5.823607833514609
349,34.9,239.4114853978459,41.75394139039956,5.838223198423634
350,35.0,239.71750530252763,41.96300106341398,5.852820779092307
351,35.1,240.0206043250575,42.17232651496866,5.867400531053862
352,35.2,240.3207787722696,42.381915194499044,5.881962409895849
353,35.300000000000004,240.61802498663292,42.591764548233215,5.896506371260259
354,35.4,240.91233934629616,42.80187201922301,5.911032370843661
355,35.5,241.20371826513178,43.01223504737521,5.925540364397344
356,35.6,241.49215819277967,43.222851069482715,5.940030307727443
357,35.7,241.77765561469022,43.433717519255744,5.954502156695077
358,35.800000000000004,242.0602070521675,43.64483182735316,5.968955867216484
